"","trackCensoredName","price","trackId","iphone","ipad","primaryGenreId","genreIds","formattedPrice","averageUserRating","userRatingCount"
"4252","CardCast Business Cards",0,1269278947,1,1,6000,"6000,6012,","Free",5,9
"4253","NEMA ei",0,1272135196,1,1,6000,"6000,6009,","Free",5,9
"4254","Регионгаз",0,1272684354,1,1,6000,"6000,","Free",3,9
"4255","Indiana Transport Driver App",0,1274231032,1,1,6000,"6000,","Free",4,9
"4256","房指南",0,1275880944,1,1,6000,"6000,6005,","Free",4.5,9
"4257","ICEreality",0,1276332623,1,1,6000,"6000,","Free",4.5,9
"4258","CHERYFS",0,1278180799,1,1,6000,"6000,6002,","Free",3.5,9
"4259","Simpler Trading Mobile",0,1278652736,1,1,6000,"6000,6015,","Free",4.5,9
"4260","IoTW Berlin",0,1280305371,1,1,6000,"6000,","Free",4.5,9
"4261","Taffer",0,1281469318,1,1,6000,"6000,","Free",2.5,9
"4262","Sony Pictures Screeners",0,1285753845,1,1,6000,"6000,6016,","Free",5,9
"4263","e-Factura",0,1288563731,1,1,6000,"6000,6015,","Free",3.5,9
"4264","微营销-专业获客CRM",0,1289129242,1,1,6000,"6000,6002,","Free",4,9
"4265","Hoyst",0,1291942482,1,1,6000,"6000,6007,","Free",5,9
"4266","AudioRoad",0,1292709976,1,1,6000,"6000,6017,","Free",4,9
"4267","SimilarWeb",0,1294097922,1,1,6000,"6000,6006,","Free",4,9
"4268","Energage",0,1294369302,1,1,6000,"6000,","Free",4.5,9
"4269","Just Cuts",0,1296024711,1,1,6000,"6000,","Free",3,9
"4270","买卖在线",0,1298425794,1,1,6000,"6000,6024,","Free",5,9
"4271","Club Unisys",0,1299624039,1,1,6000,"6000,","Free",4,9
"4272","LegalStart",0,1300090217,1,1,6000,"6000,","Free",5,9
"4273","BidBeacon",0,1305191727,1,1,6000,"6000,6002,","Free",4,9
"4274","Waiver Master: Paperless Cloud",0,1307547236,1,1,6000,"6000,6013,","Free",4.5,9
"4275","BCR eGO",0,1308253614,1,1,6000,"6000,6007,","Free",4,9
"4276","Chabad S Diego PocketPushkah",0,1309381205,1,1,6000,"6000,6012,","Free",5,9
"4277","Eventable",0,1312679845,1,1,6000,"6000,","Free",5,9
"4278","招聘虫-社交招聘求职找工作",0,1316933210,1,1,6000,"6000,6012,","Free",5,9
"4279","Taris GPS",0,1317592310,1,1,6000,"6000,6002,","Free",4,9
"4280","ZILLA - Cryptocurrency Wallet",0,1318638544,1,1,6000,"6000,6015,","Free",5,9
"4281","CBU Welcome Weekend",0,1319592854,1,1,6000,"6000,6003,","Free",5,9
"4282","HOSS",0,1322604887,1,1,6000,"6000,","Free",4.5,9
"4283","R.W. Elephant",0,1325005048,1,1,6000,"6000,","Free",4.5,9
"4284","unistyle - 就活生を応援する就活攻略アプリ",0,1325379729,1,1,6000,"6000,","Free",4,9
"4285","Предстраховой осмотр",0,1326139766,1,1,6000,"6000,6002,","Free",4.5,9
"4286","Altametrics ZipInventory",0,1327917494,1,1,6000,"6000,","Free",4.5,9
"4287","粵語有聲聖經 (Cantonese Bible)",0.99,1329751191,1,1,6000,"6000,","0.99 USD",3,9
"4288","myTI",0,1329792134,1,1,6000,"6000,6020,","Free",4.5,9
"4289","NASB Audio Bible",0.99,1331903557,1,1,6000,"6000,","0.99 USD",4.5,9
"4290","Bonsai Time Tracker & Expenses",0,1333596451,1,1,6000,"6000,6007,","Free",4,9
"4291","Global Gold Bullion",0,1334025758,1,1,6000,"6000,","Free",4.5,9
"4292","Timeero Employee Time Clock",0,1334494915,1,1,6000,"6000,6007,","Free",5,9
"4293","Love's NOW",0,1336591684,1,1,6000,"6000,","Free",3,9
"4294","リクナビ2020　新卒向け就活準備アプリ",0,1343170501,1,1,6000,"6000,6010,","Free",4.5,9
"4295","PowerDETAILS",0,1348019904,1,1,6000,"6000,6007,","Free",3,9
"4296","WAVE OnCloud Push-to-Talk(PTT)",0,1348081483,1,1,6000,"6000,6007,","Free",4.5,9
"4297","MyWorkChoice",0,1349461524,1,1,6000,"6000,","Free",3,9
"4298","CREDITS ENERGY",0,1349624382,1,1,6000,"6000,","Free",5,9
"4299","Правозащитник",0,1353734122,1,1,6000,"6000,","Free",5,9
"4300","F5 Access",0,1354638393,1,1,6000,"6000,6007,","Free",3,9
"4301","Measure Ground Control",0,1355928539,1,1,6000,"6000,6008,","Free",5,9
"4302","찾아줘 세무사",0,1358588590,1,1,6000,"6000,","Free",4,9
"4303","محرك العراق",0,1359619331,1,1,6000,"6000,","Free",3.5,9
"4304","燕掌柜",0,1363697267,1,1,6000,"6000,6002,","Free",4.5,9
"4305","Reno Market",0,1363896413,1,1,6000,"6000,6024,","Free",5,9
"4306","LeTip Freehold Chapter",0,1366347807,1,1,6000,"6000,","Free",5,9
"4307","科易网-技术转移与科技创新服务平台",0,1371324988,1,1,6000,"6000,6005,","Free",5,9
"4308","RepCard",0,1372990002,1,1,6000,"6000,6007,","Free",4.5,9
"4309","Call Recorder plus",0,1373492013,1,1,6000,"6000,","Free",5,9
"4310","Lo-Op Animate halloween videos",0,1375539591,1,1,6000,"6000,6008,","Free",5,9
"4311","J&T Malaysia",0,1375858773,1,1,6000,"6000,","Free",3.5,9
"4312","三合力诚OA",0,1377079077,1,1,6000,"6000,6015,","Free",4.5,9
"4313","انشرر",0,1381488390,1,1,6000,"6000,6016,","Free",4.5,9
"4314","HFiles",0,1382110610,1,1,6000,"6000,","Free",5,9
"4315","ServiceMatters",0,1383262516,1,1,6000,"6000,","Free",3,9
"4316","Petronect",0,1384992568,1,1,6000,"6000,","Free",5,9
"4317","LINE Pay 店舗用アプリ",0,1385423149,1,1,6000,"6000,6015,","Free",3,9
"4318","GPBO",0,1388493710,1,1,6000,"6000,","Free",4,9
"4319","Tom Ferry Events",0,1388710284,1,1,6000,"6000,","Free",5,9
"4320","AndCo",0,1389113625,1,1,6000,"6000,6012,","Free",5,9
"4321","ARMs",0,1390470781,1,1,6000,"6000,6007,","Free",3,9
"4322","RemX – Workforce Experts",0,1393069266,1,1,6000,"6000,6007,","Free",5,9
"4323","曼学堂",0,1393934737,1,1,6000,"6000,","Free",5,9
"4324","Mogul Real Estate Calculator",0,1398778343,1,1,6000,"6000,6002,","Free",5,9
"4325","Dhaweeye Macaamiil",0,1399823559,1,1,6000,"6000,6003,","Free",4.5,9
"4326","CafeXT",0,1403145897,1,1,6000,"6000,6023,","Free",2,9
"4327","CHIC 2018",0,1403519214,1,1,6000,"6000,6003,","Free",5,9
"4328","SEDA – The Southeast Desalting",0,1405470175,1,1,6000,"6000,6005,","Free",5,9
"4329","Wand Mobile Supplier",0,1405547481,1,1,6000,"6000,6007,","Free",5,9
"4330","Friend Pack, Gana dinero",0,1406806068,1,1,6000,"6000,6024,","Free",4.5,9
"4331","Примсоцл@йн – Бизнес",0,1407528849,1,1,6000,"6000,6015,","Free",2,9
"4332","Kenect-Mobile",0,1411647831,1,1,6000,"6000,","Free",5,9
"4333","Waste Track",0,1411949372,1,1,6000,"6000,","Free",5,9
"4334","OFFPRICE Show August 2018",0,1415128606,1,1,6000,"6000,","Free",5,9
"4335","QuickBooks Connect",0,1424413677,1,1,6000,"6000,6007,","Free",4,9
"4336","МТС Партнер",0,1435787410,1,1,6000,"6000,","Free",3,9
"4337","SPM - Sales Rank Analyzer",0,1435825571,1,1,6000,"6000,","Free",5,9
"4338","Jackson Services - Home Repair",0,1435944065,1,1,6000,"6000,","Free",5,9
"4339","申丝货运网货主",0,1436134582,1,1,6000,"6000,6007,","Free",5,9
"4340","Починим НОУ-ХАУ",0,1436570617,1,1,6000,"6000,6002,","Free",5,9
"4341","Workday Rising App",0,1436798158,1,1,6000,"6000,","Free",4.5,9
"4342","""Мой доход""",0,1437518854,1,1,6000,"6000,","Free",1.5,9
"4343","Botman",0,1437908609,1,1,6000,"6000,","Free",4.5,9
"4344","Drivve | DM mobile app",0,317904497,1,1,6000,"6000,6002,","Free",4,8
"4345","Susan Brewer Service 1st Real Estate",0,322840023,1,1,6000,"6000,","Free",2.5,8
"4346","DriveIQ.",0,324896271,1,1,6000,"6000,","Free",2,8
"4347","Beemer Plumbing",0,327801588,1,1,6000,"6000,","Free",2,8
"4348","SESAMI Mobile",0,336534460,1,1,6000,"6000,6015,","Free",3,8
"4349","iLaw",0,338084590,1,1,6000,"6000,6007,","Free",2.5,8
"4350","mobilengine",0,341067058,1,1,6000,"6000,6007,","Free",2.5,8
"4351","iWidgit",0,351686270,1,1,6000,"6000,","Free",3,8
"4352","1000Volt Post Production",0,353382560,1,1,6000,"6000,","Free",3,8
"4353","MC Solutions",0,362032657,1,1,6000,"6000,6002,","Free",4,8
"4354","AMA Houston",0,367253531,1,1,6000,"6000,6005,","Free",2.5,8
"4355","stages",0,372823965,1,1,6000,"6000,6007,","Free",4,8
"4356","Langelier Saturation Index, LSI Job Logbook",0.99,373769371,1,1,6000,"6000,6013,","0.99 USD",4.5,8
"4357","Sheehy Lexus of Annapolis",0,377924695,1,1,6000,"6000,6012,","Free",3.5,8
"4358","J.C.Balls & Sons Concrete Calculator",0,378383537,1,1,6000,"6000,6002,","Free",1.5,8
"4359","Data Deposit Box",0,380458062,1,1,6000,"6000,6007,","Free",3.5,8
"4360","Stewart My Files",0,382483112,1,1,6000,"6000,","Free",3.5,8
"4361","Manheim Georgia",0,384132430,1,1,6000,"6000,","Free",1.5,8
"4362","Circle BMW DealerApp",0,384713162,1,1,6000,"6000,6012,","Free",3.5,8
"4363","Monster.com Job Search",0,388924653,1,1,6000,"6000,6007,","Free",3,8
"4364","Encodi",0,389028163,1,1,6000,"6000,","Free",4.5,8
"4365","Hargray Yellow Pages",0,389867678,1,1,6000,"6000,6006,","Free",2,8
"4366","Powerhouse",0,390388588,1,1,6000,"6000,","Free",4.5,8
"4367","Lens Consulting",0,393510095,0,1,6000,"6000,6020,","Free",2.5,8
"4368","Voxme Estimator for iPad",0,393584670,1,1,6000,"6000,6007,","Free",2.5,8
"4369","McLeod 2010",0,393934824,1,1,6000,"6000,6007,","Free",3.5,8
"4370","Glenbrook Hyundai DealerApp",0,395453385,1,1,6000,"6000,6012,","Free",4.5,8
"4371","Sea-web",0,396786356,1,1,6000,"6000,6006,","Free",3,8
"4372","모바일오피스2.0",0,398447852,1,1,6000,"6000,6007,","Free",3,8
"4373","Simple Change Order",4.99,398549789,0,1,6000,"6000,6007,","4.99 USD",2.5,8
"4374","Texas Title Insurance Premium Calculator",0,398990563,1,1,6000,"6000,6015,","Free",3.5,8
"4375","Helios Dashboard",0,400939910,1,1,6000,"6000,6015,","Free",2.5,8
"4376","Law of Attraction Wealth and Success Hypnosis by Erick Brown",0,401048081,0,1,6000,"6000,6015,","Free",4,8
"4377","Wireless Whiteboard for iPad",4.99,401352202,0,1,6000,"6000,6017,","4.99 USD",1.5,8
"4378","MyMaps",0,402391939,1,1,6000,"6000,6010,","Free",2.5,8
"4379","Keljob : Offres d'emploi",0,405976817,1,1,6000,"6000,6002,","Free",3.5,8
"4380","卡耐基成功之道4本合集[简繁体]",0,412372279,1,1,6000,"6000,6018,","Free",3.5,8
"4381","FFPS Mobile",0,413082844,1,1,6000,"6000,","Free",2.5,8
"4382","OpenText Everywhere",0,415355793,1,1,6000,"6000,6007,","Free",5,8
"4383","Promo Marketing for iPad",0,418180007,0,1,6000,"6000,6006,","Free",3,8
"4384","Business Analytics Toolkit",0,419446790,0,1,6000,"6000,6015,","Free",4.5,8
"4385","Lens Calculator",0,423395666,1,1,6000,"6000,6002,","Free",2,8
"4386","DALC",0,427624076,1,1,6000,"6000,","Free",4,8
"4387","Думай и богатей. Н. Хилл - Аудиокниги Бесплатно",0,433410465,1,1,6000,"6000,6017,","Free",3,8
"4388","The Nonprofit Manager’s FAQ HD",0,433990804,0,1,6000,"6000,6017,","Free",3,8
"4389","AquiEnGuate",0,434597449,1,1,6000,"6000,6006,","Free",4,8
"4390","FALCON 5250 for iPad FREE",0,436965648,0,1,6000,"6000,6007,","Free",2,8
"4391","Nino Salvaggio’s iOrderDeli",0,437255529,1,1,6000,"6000,","Free",2.5,8
"4392","Digital Perspectives",0,439247923,1,1,6000,"6000,","Free",4.5,8
"4393","TouchCMS HD Lite",0,440642510,0,1,6000,"6000,6007,","Free",3.5,8
"4394","Garage Sailor",0,441139203,1,1,6000,"6000,","Free",5,8
"4395","Grow by FactorLab",0,445896853,1,1,6000,"6000,6007,","Free",4.5,8
"4396","Rumpus",0,447184188,1,1,6000,"6000,6002,","Free",3.5,8
"4397","Penn Liberty Bank – Mobile Banking",0,447846553,1,1,6000,"6000,6015,","Free",4,8
"4398","The Porsche Exchange DealerApp",0,448736672,1,1,6000,"6000,6012,","Free",4.5,8
"4399","Kevane Puerto Rico",0,449211054,1,1,6000,"6000,6015,","Free",4.5,8
"4400","Redding Bank of Commerce",0,449681296,1,1,6000,"6000,6015,","Free",3,8
"4401","Smart Training!",0,451151216,1,1,6000,"6000,6017,","Free",3,8
"4402","Unik Advosys",0,453200886,1,1,6000,"6000,6007,","Free",4,8
"4403","DeveryLight",0,456960152,1,1,6000,"6000,","Free",3,8
"4404","Logos for Adobe Illustrator® - Editable Royalty-Free Templates",0,457980321,1,1,6000,"6000,6007,","Free",1,8
"4405","Matrix Internet Tracking",0,458325048,1,1,6000,"6000,6012,","Free",1.5,8
"4406","営業支援/顧客管理 NuApp CRM",0,463108002,1,1,6000,"6000,","Free",3,8
"4407","Журнал «Финансовый директор»",0,463267103,1,1,6000,"6000,6021,","Free",4,8
"4408","Lexus of Englewood DealerApp",0,464789706,1,1,6000,"6000,6012,","Free",5,8
"4409","Triple R Diesel",0,467065512,1,1,6000,"6000,6008,","Free",3.5,8
"4410","PS Mobile",0,467631681,1,1,6000,"6000,6002,","Free",5,8
"4411","nb Next Steps",0,467657421,1,1,6000,"6000,","Free",5,8
"4412","home.ch",0,468063421,1,1,6000,"6000,6007,","Free",4,8
"4413","MySci Pubs",0,470493882,1,1,6000,"6000,6006,","Free",4.5,8
"4414","VitalQuote Mobile",0,470654475,1,1,6000,"6000,","Free",4.5,8
"4415","Contacts to Excel Lite",0,471745558,1,1,6000,"6000,6007,","Free",3,8
"4416","LG Ipsolute mobile",0,474404045,1,1,6000,"6000,6002,","Free",2.5,8
"4417","MAXPRO® Mobile",0,474431548,0,1,6000,"6000,6007,","Free",4.5,8
"4418","Cal2Todo",0.99,475987733,1,1,6000,"6000,6007,","0.99 USD",4,8
"4419","Mobile Manager - Eagle",0,478343486,1,1,6000,"6000,6007,","Free",3,8
"4420","Wiring Guide for Domestic Heating Systems by Honeywell",0,482928504,1,1,6000,"6000,6006,","Free",3,8
"4421","MEyeProV5",4.99,485213368,1,1,6000,"6000,6002,","$4.99",2.5,8
"4422","Learner Mobile",0,485321133,1,1,6000,"6000,6017,","Free",4,8
"4423","NuCompass Mobile Navigator",0,490786768,1,1,6000,"6000,6007,","Free",2.5,8
"4424","Ford Chapel Hills",0,491111819,1,1,6000,"6000,6024,","Free",3,8
"4425","GulfInsurance",0,492098219,1,1,6000,"6000,","Free",3,8
"4426","Regplates",0,493970918,1,1,6000,"6000,6024,","Free",5,8
"4427","SalesTrak Mobile",0,494984553,0,1,6000,"6000,","Free",4.5,8
"4428","Immix Mobile",0,495193863,1,1,6000,"6000,6002,","Free",2,8
"4429","Las Vegas Home Search",0,496072225,1,1,6000,"6000,","Free",4,8
"4430","EDM App",0,496468252,0,1,6000,"6000,6002,","Free",4,8
"4431","헬로 모바일 고객센터",0,496809765,1,1,6000,"6000,6016,","Free",3.5,8
"4432","Qualitynet",0,499097660,1,1,6000,"6000,","Free",3.5,8
"4433","Snap-on Industrial CAT1100i",0,499266313,0,1,6000,"6000,","Free",4,8
"4434","Advanced Auto Repair",0,501323973,1,1,6000,"6000,6002,","Free",3,8
"4435","Jaguar Palm Beach",0,501329609,1,1,6000,"6000,6012,","Free",5,8
"4436","CICERO Mobile",0,503179310,1,1,6000,"6000,6007,","Free",2.5,8
"4437","UniScan Web",0,504366077,1,1,6000,"6000,6002,","Free",3.5,8
"4438","DashInsight",0,504402521,1,1,6000,"6000,","Free",5,8
"4439","LiveHelpNow Help Desk",0,504876416,1,1,6000,"6000,6007,","Free",4.5,8
"4440","EmagineNET QuickCheck",0,506740164,1,1,6000,"6000,6015,","Free",4.5,8
"4441","Percentage Calculator Free",0,507448496,1,1,6000,"6000,6015,","Free",4,8
"4442","airesMobile",0,508961934,1,1,6000,"6000,","Free",4.5,8
"4443","Mining News from MINING.com",0,510483405,1,1,6000,"6000,6009,","Free",3.5,8
"4444","Mercer Select",0,510998868,1,1,6000,"6000,6009,","Free",4.5,8
"4445","ScriptRight Lite",0,511108299,1,1,6000,"6000,6020,","Free",2,8
"4446","Pivotal CRM",0,511951902,1,1,6000,"6000,","Free",5,8
"4447","Punchey POS",0,512640380,1,1,6000,"6000,","Free",4,8
"4448","Capital Seaboard",0,513409470,1,1,6000,"6000,6024,","Free",4.5,8
"4449","Атлант-М",0,515931794,1,1,6000,"6000,6012,","Free",2.5,8
"4450","AgendaNotes",0,518359182,0,1,6000,"6000,6007,","Free",3.5,8
"4451","Professional Yacht Crew Jobs",0,520055381,1,1,6000,"6000,6012,","Free",4.5,8
"4452","Prop2GO",0,520399734,0,1,6000,"6000,6002,","Free",3.5,8
"4453","Consulta Móvil de Pagos",0,521153404,1,1,6000,"6000,","Free",3,8
"4454","EVOPLUS LITE",0,522582000,1,1,6000,"6000,6002,","Free",3,8
"4455","TERRAZZCO",0,523688764,1,1,6000,"6000,","Free",5,8
"4456","RestoPad",0,524751607,0,1,6000,"6000,6007,","Free",4.5,8
"4457","Ledyard Bank",0,526078767,1,1,6000,"6000,6015,","Free",2,8
"4458","Owens Corning Product Solution Guides",0,526596196,1,1,6000,"6000,6006,","Free",5,8
"4459","PRISM Safety",0,529828891,1,1,6000,"6000,6002,","Free",2,8
"4460","Gulfstream Cabin Control",0,533096329,1,1,6000,"6000,","Free",4,8
"4461","SAP Roambi Analytics for BB",0,534043205,1,1,6000,"6000,6007,","Free",4.5,8
"4462","덴탈잡 - 치과계 No.1 구인구직",0,534515361,1,1,6000,"6000,6020,","Free",5,8
"4463","Web Collab",0,535948292,1,1,6000,"6000,","Free",4.5,8
"4464","Xpress Money",0,537957751,1,1,6000,"6000,6015,","Free",2,8
"4465","WorkAbroad.ph",0,540992015,1,1,6000,"6000,","Free",3.5,8
"4466","Adecco",0,541646346,1,1,6000,"6000,6002,","Free",3.5,8
"4467","VS Classic",0,541749218,1,1,6000,"6000,6007,","Free",5,8
"4468","iCAMP",0,542306737,1,1,6000,"6000,","Free",3,8
"4469","dealsnapt merchant",0,543413751,1,1,6000,"6000,6015,","Free",5,8
"4470","Wireless Comm. Calculator",0,544183863,1,1,6000,"6000,6007,","Free",4,8
"4471","Invoicera",0,546665578,1,1,6000,"6000,6015,","Free",2.5,8
"4472","LS Inspector",0,547228268,1,1,6000,"6000,6002,","Free",3,8
"4473","CostsFirst",0,547879557,1,1,6000,"6000,","Free",3.5,8
"4474","SES Satellites",0,548293952,1,1,6000,"6000,","Free",4.5,8
"4475","Accela Code Officer",0,549752200,1,1,6000,"6000,6007,","Free",3.5,8
"4476","Digiop GoMobile",0,550394591,1,1,6000,"6000,","Free",3,8
"4477","Forte Mobile Payments",0,551116421,1,1,6000,"6000,6015,","Free",4,8
"4478","iEstimate Construction for iPad",49.99,552453125,0,1,6000,"6000,6007,","49.99 USD",2,8
"4479","Extra-Plus Calculator  Lite",0,552799547,1,1,6000,"6000,6002,","Free",4,8
"4480","SRX-Pro Remote",0,552868717,1,1,6000,"6000,6007,","Free",2.5,8
"4481","Universal",0,553220289,1,1,6000,"6000,","Free",5,8
"4482","CentrexMobile",0,554412719,1,1,6000,"6000,6007,","Free",2.5,8
"4483","Mobil Avenue",0,554578126,1,1,6000,"6000,","Free",5,8
"4484","WireCrafters",0,554748257,1,1,6000,"6000,6007,","Free",5,8
"4485","SignMyPad for iPhone",3.99,556495849,1,1,6000,"6000,6007,","3.99 USD",2,8
"4486","itracks Mobile",0,557168845,1,1,6000,"6000,6012,","Free",3.5,8
"4487","Свой Бизнес",0,558996984,1,1,6000,"6000,6021,","Free",3.5,8
"4488","Nasuni",0,560147027,1,1,6000,"6000,6002,","Free",5,8
"4489","Dataforma 2.0",0,561791239,1,1,6000,"6000,6007,","Free",2.5,8
"4490","久其 BA",0,562460311,1,1,6000,"6000,6015,","Free",5,8
"4491","Textron Aviation Service",0,565649913,1,1,6000,"6000,6006,","Free",4.5,8
"4492","MAPS Coaching",0,566020103,1,1,6000,"6000,","Free",5,8
"4493","ListingsPlus for Realtors",0,566802084,1,1,6000,"6000,6007,","Free",4.5,8
"4494","Sales Estimate",0,567028685,1,1,6000,"6000,6015,","Free",2.5,8
"4495","GuildQuality",0,567869228,1,1,6000,"6000,6007,","Free",4.5,8
"4496","PhotoBizToGo",0,568143036,1,1,6000,"6000,6008,","Free",2,8
"4497","Call to Order",0,569401492,0,1,6000,"6000,6007,","Free",3.5,8
"4498","مشترياتي",0,573162997,1,1,6000,"6000,6012,","Free",4.5,8
"4499","Our Lady of Good Counsel",0,580933028,1,1,6000,"6000,","Free",5,8
"4500","Jobeeper – Jobs, job offers",0,586590662,1,1,6000,"6000,","Free",4.5,8
"4501","7 Habits of Highly Effective People (with Audio)",12.99,586735583,1,1,6000,"6000,6012,","12.99 USD",1.5,8
"4502","AsureForce GeoPunch",0,588835739,1,1,6000,"6000,6007,","Free",2,8
"4503","Potomac Edison",0,589668105,1,1,6000,"6000,6002,","Free",2.5,8
"4504","Met Ed",0,589669424,1,1,6000,"6000,6002,","Free",2.5,8
"4505","久其管家",0,589739318,1,1,6000,"6000,","Free",2,8
"4506","eReceipts",0,590391027,1,1,6000,"6000,6015,","Free",3,8
"4507","e動郵局",0,591012101,1,1,6000,"6000,6015,","Free",3,8
"4508","SoftPlan reView",0,592417533,1,1,6000,"6000,","Free",4,8
"4509","GCI - Golf Course Industry",0,594595646,1,1,6000,"6000,6009,","Free",5,8
"4510","Freight Services, Inc.",0,594656045,1,1,6000,"6000,","Free",4.5,8
"4511","Agility Sales",0,595912274,1,1,6000,"6000,","Free",4,8
"4512","Ringio Mobile",0,596591543,1,1,6000,"6000,6007,","Free",4,8
"4513","Wholesale Real Estate",0,597331763,1,1,6000,"6000,","Free",5,8
"4514","Air Per Diem",0,598282568,1,1,6000,"6000,6003,","Free",4,8
"4515","Omnigo Mobile Software",0,598646996,1,1,6000,"6000,6007,","Free",3.5,8
"4516","Paramount WorkPlace",0,600603540,1,1,6000,"6000,","Free",4.5,8
"4517","NACD Mobile",0,601493757,1,1,6000,"6000,6009,","Free",4,8
"4518","Com@WILL",0,603452370,1,1,6000,"6000,","Free",4,8
"4519","PerfChecklist",0,603490687,1,1,6000,"6000,6007,","Free",5,8
"4520","Mothers Joint Magazine - featuring inspiring business owners for the Entrepreneur and some light read for the Mother in you.",0,604686847,1,1,6000,"6000,6021,","Free",5,8
"4521","DBS Mobile Delivery",0,605065831,1,1,6000,"6000,6007,","Free",2.5,8
"4522","Wandera",0,605469330,1,1,6000,"6000,6007,","Free",2.5,8
"4523","Kuiss",0,606371097,1,1,6000,"6000,6016,","Free",3,8
"4524","Talygen Business Intelligence",0,606916466,1,1,6000,"6000,6007,","Free",5,8
"4525","Magaya Final Mile",0,607236416,1,1,6000,"6000,","Free",5,8
"4526","Business Idea Base",0,610259623,1,1,6000,"6000,6017,","Free",5,8
"4527","FlySmart with Airbus TakeOff",0,610875322,0,1,6000,"6000,","Free",2.5,8
"4528","Deltek Touch CRM",0,613089667,1,1,6000,"6000,6007,","Free",1,8
"4529","FideliPAY Mobile Payment Gateway",0,613332266,1,1,6000,"6000,6015,","Free",4.5,8
"4530","iTransact Mobile Merchant",0,616708187,1,1,6000,"6000,6015,","Free",4,8
"4531","Business Model Canvas - think about your business model in a structured way",0.99,617634578,0,1,6000,"6000,6007,","0.99 USD",3,8
"4532","Canton Fair 广交会",0,619629856,1,1,6000,"6000,","Free",2.5,8
"4533","Wooplr: Sell Fashion Online",0,620446244,1,1,6000,"6000,6005,","Free",4.5,8
"4534","ABC Cars Harlow",0,624545473,1,1,6000,"6000,6003,","Free",2,8
